date,00:00,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,total,min,avg,max
2025-09-16,0.132400,0.132400,0.132400,0.132400,0.132279,0.132279,0.132279,0.132279,0.132158,0.132158,0.132158,0.132158,0.131190,0.131190,0.131190,0.131190,0.130827,0.130827,0.130827,0.130827,0.132400,0.132400,0.132400,0.132400,0.135183,0.135183,0.135183,0.135183,0.155148,0.155148,0.155148,0.155148,0.161440,0.161440,0.161440,0.161440,0.144500,0.144500,0.144500,0.144500,0.132400,0.132400,0.132400,0.132400,0.130948,0.130948,0.130948,0.130948,0.129980,0.129980,0.129980,0.129980,0.129980,0.129980,0.129980,0.129980,0.132400,0.132400,0.132400,0.132400,0.130585,0.130585,0.130585,0.130585,0.130585,0.130585,0.130585,0.130585,0.140265,0.140265,0.140265,0.140265,0.221940,0.221940,0.221940,0.221940,0.279052,0.279052,0.279052,0.279052,0.278568,0.278568,0.278568,0.278568,0.251948,0.251948,0.251948,0.251948,0.241421,0.241421,0.241421,0.241421,0.243841,0.243841,0.243841,0.243841,15.845752,0.129980,0.165060,0.279052
2025-09-17,0.222908,0.222908,0.222908,0.222908,0.213349,0.213349,0.213349,0.213349,0.195441,0.195441,0.195441,0.195441,0.196530,0.196530,0.196530,0.196530,0.216374,0.216374,0.216374,0.216374,0.230773,0.230773,0.230773,0.230773,0.250738,0.250738,0.250738,0.250738,0.276148,0.276148,0.276148,0.276148,0.269130,0.269130,0.269130,0.269130,0.253279,0.253279,0.253279,0.253279,0.247229,0.247229,0.247229,0.247229,0.253400,0.253400,0.253400,0.253400,0.218310,0.218310,0.218310,0.218310,0.180921,0.180921,0.180921,0.180921,0.162650,0.162650,0.162650,0.162650,0.204153,0.204153,0.204153,0.204153,0.218794,0.218794,0.218794,0.218794,0.255457,0.255457,0.255457,0.255457,0.274938,0.274938,0.274938,0.274938,0.273002,0.273002,0.273002,0.273002,0.266468,0.266468,0.266468,0.266468,0.242268,0.242268,0.242268,0.242268,0.237065,0.237065,0.237065,0.237065,0.218794,0.218794,0.218794,0.218794,22.312476,0.162650,0.232422,0.276148
2025-09-18,0.192537,0.192537,0.192537,0.192537,0.187092,0.187092,0.187092,0.187092,0.177049,0.177049,0.177049,0.177049,0.174508,0.174508,0.174508,0.174508,0.185277,0.185277,0.185277,0.185277,0.213954,0.213954,0.213954,0.213954,0.248802,0.248802,0.248802,0.248802,0.271671,0.271671,0.271671,0.271671,0.266105,0.266105,0.266105,0.266105,0.240695,0.240695,0.240695,0.240695,0.209719,0.209719,0.209719,0.209719,0.139539,0.139539,0.139539,0.139539,0.132642,0.132642,0.132642,0.132642,0.132400,0.132400,0.132400,0.132400,0.132400,0.132400,0.132400,0.132400,0.133005,0.133005,0.133005,0.133005,0.150550,0.150550,0.150550,0.150550,0.230168,0.230168,0.230168,0.230168,0.266831,0.266831,0.266831,0.266831,0.284618,0.284618,0.284618,0.284618,0.286796,0.286796,0.286796,0.286796,0.265500,0.265500,0.265500,0.265500,0.251464,0.251464,0.251464,0.251464,0.239122,0.239122,0.239122,0.239122,20.049776,0.132400,0.208852,0.286796
2025-09-19,0.222061,0.222061,0.222061,0.222061,0.223029,0.223029,0.223029,0.223029,0.229200,0.229200,0.229200,0.229200,0.226780,0.226780,0.226780,0.226780,0.227869,0.227869,0.227869,0.227869,0.245414,0.245414,0.245414,0.245414,0.277600,0.277600,0.277600,0.277600,0.313174,0.313174,0.313174,0.313174,0.278568,0.278568,0.278568,0.278568,0.261870,0.261870,0.261870,0.261870,0.194836,0.194836,0.194836,0.194836,0.148130,0.148130,0.148130,0.148130,0.133610,0.133610,0.133610,0.133610,0.132400,0.132400,0.132400,0.132400,0.132400,0.132400,0.132400,0.132400,0.146920,0.146920,0.146920,0.146920,0.215769,0.215769,0.215769,0.215769,0.269614,0.269614,0.269614,0.269614,0.411063,0.411063,0.411063,0.411063,0.584577,0.584577,0.584577,0.584577,0.330114,0.330114,0.330114,0.330114,0.265500,0.265500,0.265500,0.265500,0.235976,0.235976,0.235976,0.235976,0.227990,0.227990,0.227990,0.227990,23.737856,0.132400,0.247269,0.584577
2025-09-20,0.226659,0.226659,0.226659,0.226659,0.226659,0.226659,0.226659,0.226659,0.223150,0.223150,0.223150,0.223150,0.222908,0.222908,0.222908,0.222908,0.222908,0.222908,0.222908,0.222908,0.229442,0.229442,0.229442,0.229442,0.239485,0.239485,0.239485,0.239485,0.237670,0.237670,0.237670,0.237670,0.223513,0.223513,0.223513,0.223513,0.162529,0.162529,0.162529,0.162529,0.136030,0.136030,0.136030,0.136030,0.134820,0.134820,0.134820,0.134820,0.130585,0.130585,0.130585,0.130585,0.132400,0.132400,0.132400,0.132400,0.130585,0.130585,0.130585,0.130585,0.136030,0.136030,0.136030,0.136030,0.193384,0.193384,0.193384,0.193384,0.230894,0.230894,0.230894,0.230894,0.270219,0.270219,0.270219,0.270219,0.284497,0.284497,0.284497,0.284497,0.246503,0.246503,0.246503,0.246503,0.228958,0.228958,0.228958,0.228958,0.217221,0.217221,0.217221,0.217221,0.185277,0.185277,0.185277,0.185277,19.489304,0.130585,0.203014,0.284497
2025-09-21,0.142564,0.142564,0.142564,0.142564,0.136998,0.136998,0.136998,0.136998,0.136635,0.136635,0.136635,0.136635,0.134457,0.134457,0.134457,0.134457,0.134941,0.134941,0.134941,0.134941,0.136514,0.136514,0.136514,0.136514,0.137724,0.137724,0.137724,0.137724,0.138692,0.138692,0.138692,0.138692,0.136272,0.136272,0.136272,0.136272,0.134699,0.134699,0.134699,0.134699,0.132400,0.132400,0.132400,0.132400,0.132400,0.132400,0.132400,0.132400,0.132400,0.132400,0.132400,0.132400,0.135183,0.135183,0.135183,0.135183,0.139660,0.139660,0.139660,0.139660,0.133489,0.133489,0.133489,0.133489,0.143895,0.143895,0.143895,0.143895,0.241421,0.241421,0.241421,0.241421,0.265500,0.265500,0.265500,0.265500,0.272881,0.272881,0.272881,0.272881,0.272760,0.272760,0.272760,0.272760,0.255578,0.255578,0.255578,0.255578,0.241663,0.241663,0.241663,0.241663,0.238033,0.238033,0.238033,0.238033,16.427036,0.132400,0.171115,0.272881
2025-09-22,0.236460,0.236460,0.236460,0.236460,0.228232,0.228232,0.228232,0.228232,0.220246,0.220246,0.220246,0.220246,0.218915,0.218915,0.218915,0.218915,0.221335,0.221335,0.221335,0.221335,0.231620,0.231620,0.231620,0.231620,0.260055,0.260055,0.260055,0.260055,0.289700,0.289700,0.289700,0.289700,0.289700,0.289700,0.289700,0.289700,0.252916,0.252916,0.252916,0.252916,0.227264,0.227264,0.227264,0.227264,0.214196,0.214196,0.214196,0.214196,0.209961,0.209961,0.209961,0.209961,0.193263,0.193263,0.193263,0.193263,0.207057,0.207057,0.207057,0.207057,0.214922,0.214922,0.214922,0.214922,0.220609,0.220609,0.220609,0.220609,0.239001,0.239001,0.239001,0.239001,0.276874,0.276874,0.276874,0.276874,0.324064,0.324064,0.324064,0.324064,0.295024,0.295024,0.295024,0.295024,0.267678,0.267678,0.267678,0.267678,0.258966,0.258966,0.258966,0.258966,0.245656,0.245656,0.245656,0.245656,23.374856,0.193263,0.243488,0.324064
2025-09-23,0.241784,0.241784,0.241784,0.241784,0.241300,0.241300,0.241300,0.241300,0.242994,0.242994,0.242994,0.242994,0.242994,0.242994,0.242994,0.242994,0.243236,0.243236,0.243236,0.243236,0.247108,0.247108,0.247108,0.247108,0.286675,0.286675,0.286675,0.286675,0.341004,0.341004,0.341004,0.341004,0.338463,0.338463,0.338463,0.338463,0.290910,0.290910,0.290910,0.290910,0.256304,0.256304,0.256304,0.256304,0.225691,0.225691,0.225691,0.225691,0.216132,0.216132,0.216132,0.216132,0.210808,0.210808,0.210808,0.210808,0.210929,0.210929,0.210929,0.210929,0.222545,0.222545,0.222545,0.222545,0.236218,0.236218,0.236218,0.236218,0.256909,0.256909,0.256909,0.256909,0.297928,0.297928,0.297928,0.297928,0.322007,0.322007,0.322007,0.322007,0.274454,0.274454,0.274454,0.274454,0.249770,0.249770,0.249770,0.249770,0.233556,0.233556,0.233556,0.233556,0.232467,0.232467,0.232467,0.232467,24.648744,0.210808,0.256758,0.341004
2025-09-24,0.231741,0.231741,0.231741,0.231741,0.229563,0.229563,0.229563,0.229563,0.229321,0.229321,0.229321,0.229321,0.229321,0.229321,0.229321,0.229321,0.226417,0.226417,0.226417,0.226417,0.223150,0.223150,0.223150,0.223150,0.245777,0.245777,0.245777,0.245777,0.264411,0.264411,0.264411,0.264411,0.278084,0.278084,0.278084,0.278084,0.254368,0.254368,0.254368,0.254368,0.224723,0.224723,0.224723,0.224723,0.208630,0.208630,0.208630,0.208630,0.153696,0.153696,0.153696,0.153696,0.132400,0.132400,0.132400,0.132400,0.132400,0.132400,0.132400,0.132400,0.146799,0.146799,0.146799,0.146799,0.202580,0.202580,0.202580,0.202580,0.235492,0.235492,0.235492,0.235492,0.265500,0.265500,0.265500,0.265500,0.270461,0.270461,0.270461,0.270461,0.273849,0.273849,0.273849,0.273849,0.243478,0.243478,0.243478,0.243478,0.235976,0.235976,0.235976,0.235976,0.216858,0.216858,0.216858,0.216858,21.419980,0.132400,0.223125,0.278084
2025-09-25,0.220488,0.220488,0.220488,0.220488,0.214559,0.214559,0.214559,0.214559,0.217584,0.217584,0.217584,0.217584,0.220972,0.220972,0.220972,0.220972,0.222908,0.222908,0.222908,0.222908,0.223876,0.223876,0.223876,0.223876,0.250980,0.250980,0.250980,0.250980,0.266952,0.266952,0.266952,0.266952,0.283529,0.283529,0.283529,0.283529,0.258240,0.258240,0.258240,0.258240,0.225086,0.225086,0.225086,0.225086,0.144500,0.144500,0.144500,0.144500,0.129980,0.129980,0.129980,0.129980,0.144500,0.144500,0.144500,0.144500,0.151034,0.151034,0.151034,0.151034,0.182010,0.182010,0.182010,0.182010,0.214801,0.214801,0.214801,0.214801,0.235008,0.235008,0.235008,0.235008,0.270340,0.270340,0.270340,0.270340,0.278689,0.278689,0.278689,0.278689,0.282803,0.282803,0.282803,0.282803,0.261991,0.261991,0.261991,0.261991,0.250375,0.250375,0.250375,0.250375,0.230531,0.230531,0.230531,0.230531,21.526944,0.129980,0.224239,0.283529
2025-09-26,0.227385,0.227385,0.227385,0.227385,0.222666,0.222666,0.222666,0.222666,0.220972,0.220972,0.220972,0.220972,0.220972,0.220972,0.220972,0.220972,0.222182,0.222182,0.222182,0.222182,0.229805,0.229805,0.229805,0.229805,0.255820,0.255820,0.255820,0.255820,0.274091,0.274091,0.274091,0.274091,0.281956,0.281956,0.281956,0.281956,0.267194,0.267194,0.267194,0.267194,0.241179,0.241179,0.241179,0.241179,0.235613,0.235613,0.235613,0.235613,0.228232,0.228232,0.228232,0.228232,0.221456,0.221456,0.221456,0.221456,0.222787,0.222787,0.222787,0.222787,0.234161,0.234161,0.234161,0.234161,0.245898,0.245898,0.245898,0.245898,0.257756,0.257756,0.257756,0.257756,0.278326,0.278326,0.278326,0.278326,0.293088,0.293088,0.293088,0.293088,0.277116,0.277116,0.277116,0.277116,0.260902,0.260902,0.260902,0.260902,0.249649,0.249649,0.249649,0.249649,0.241179,0.241179,0.241179,0.241179,23.641540,0.220972,0.246266,0.293088
2025-09-27,0.235008,0.235008,0.235008,0.235008,0.233193,0.233193,0.233193,0.233193,0.229200,0.229200,0.229200,0.229200,0.229200,0.229200,0.229200,0.229200,0.226901,0.226901,0.226901,0.226901,0.231136,0.231136,0.231136,0.231136,0.238880,0.238880,0.238880,0.238880,0.254610,0.254610,0.254610,0.254610,0.261265,0.261265,0.261265,0.261265,0.246624,0.246624,0.246624,0.246624,0.237670,0.237670,0.237670,0.237670,0.211897,0.211897,0.211897,0.211897,0.196046,0.196046,0.196046,0.196046,0.171604,0.171604,0.171604,0.171604,0.183583,0.183583,0.183583,0.183583,0.213591,0.213591,0.213591,0.213591,0.228353,0.228353,0.228353,0.228353,0.256788,0.256788,0.256788,0.256788,0.289700,0.289700,0.289700,0.289700,0.308939,0.308939,0.308939,0.308939,0.276632,0.276632,0.276632,0.276632,0.265137,0.265137,0.265137,0.265137,0.258966,0.258966,0.258966,0.258966,0.249165,0.249165,0.249165,0.249165,22.936352,0.171604,0.238920,0.308939
2025-09-28,0.243357,0.243357,0.243357,0.243357,0.240453,0.240453,0.240453,0.240453,0.240816,0.240816,0.240816,0.240816,0.243115,0.243115,0.243115,0.243115,0.242026,0.242026,0.242026,0.242026,0.244083,0.244083,0.244083,0.244083,0.254489,0.254489,0.254489,0.254489,0.252795,0.252795,0.252795,0.252795,0.246019,0.246019,0.246019,0.246019,0.241179,0.241179,0.241179,0.241179,0.222061,0.222061,0.222061,0.222061,0.176202,0.176202,0.176202,0.176202,0.153091,0.153091,0.153091,0.153091,0.142685,0.142685,0.142685,0.142685,0.148130,0.148130,0.148130,0.148130,0.197740,0.197740,0.197740,0.197740,0.223997,0.223997,0.223997,0.223997,0.246987,0.246987,0.246987,0.246987,0.287401,0.287401,0.287401,0.287401,0.300590,0.300590,0.300590,0.300590,0.284739,0.284739,0.284739,0.284739,0.269735,0.269735,0.269735,0.269735,0.251222,0.251222,0.251222,0.251222,0.241058,0.241058,0.241058,0.241058,22.375880,0.142685,0.233082,0.300590
2025-09-29,0.235129,0.235129,0.235129,0.235129,0.231983,0.231983,0.231983,0.231983,0.230410,0.230410,0.230410,0.230410,0.229926,0.229926,0.229926,0.229926,0.232588,0.232588,0.232588,0.232588,0.243720,0.243720,0.243720,0.243720,0.275059,0.275059,0.275059,0.275059,0.366535,0.366535,0.366535,0.366535,0.326484,0.326484,0.326484,0.326484,0.278931,0.278931,0.278931,0.278931,0.236702,0.236702,0.236702,0.236702,0.227748,0.227748,0.227748,0.227748,0.221093,0.221093,0.221093,0.221093,0.218068,0.218068,0.218068,0.218068,0.222666,0.222666,0.222666,0.222666,0.228232,0.228232,0.228232,0.228232,0.238880,0.238880,0.238880,0.238880,0.283650,0.283650,0.283650,0.283650,0.450630,0.450630,0.450630,0.450630,0.560256,0.560256,0.560256,0.560256,0.331082,0.331082,0.331082,0.331082,0.274696,0.274696,0.274696,0.274696,0.257998,0.257998,0.257998,0.257998,0.244567,0.244567,0.244567,0.244567,26.588132,0.218068,0.276960,0.560256
2025-09-30,0.247834,0.247834,0.247834,0.247834,0.242994,0.242994,0.242994,0.242994,0.244446,0.244446,0.244446,0.244446,0.237912,0.237912,0.237912,0.237912,0.240090,0.240090,0.240090,0.240090,0.249286,0.249286,0.249286,0.249286,0.286554,0.286554,0.286554,0.286554,0.393881,0.393881,0.393881,0.393881,0.365325,0.365325,0.365325,0.365325,0.296718,0.296718,0.296718,0.296718,0.262354,0.262354,0.262354,0.262354,0.238396,0.238396,0.238396,0.238396,0.228232,0.228232,0.228232,0.228232,0.225691,0.225691,0.225691,0.225691,0.224602,0.224602,0.224602,0.224602,0.236460,0.236460,0.236460,0.236460,0.244204,0.244204,0.244204,0.244204,0.282440,0.282440,0.282440,0.282440,0.440950,0.440950,0.440950,0.440950,0.509920,0.509920,0.509920,0.509920,0.301316,0.301316,0.301316,0.301316,0.265500,0.265500,0.265500,0.265500,0.250980,0.250980,0.250980,0.250980,0.241300,0.241300,0.241300,0.241300,27.029540,0.224602,0.281558,0.509920
2025-10-01,0.256546,0.243962,0.232467,0.231499,0.240695,0.235129,0.233556,0.231257,0.231499,0.231015,0.226054,0.224844,0.228353,0.228232,0.229200,0.228595,0.229079,0.235250,0.233919,0.224118,0.223150,0.230289,0.239122,0.250133,0.238396,0.262959,0.282440,0.306277,0.314747,0.339915,0.340520,0.330114,0.372343,0.305309,0.274212,0.247592,0.300590,0.259450,0.245535,0.229200,0.256788,0.240332,0.227022,0.209477,0.229200,0.214801,0.206331,0.200402,0.207057,0.201854,0.202459,0.201854,0.201491,0.203548,0.205121,0.206331,0.198224,0.205726,0.210324,0.219399,0.202096,0.212623,0.226659,0.239606,0.199071,0.230168,0.247592,0.264290,0.224844,0.261144,0.301074,0.362542,0.303857,0.365688,0.477250,0.593410,0.626685,0.587844,0.521899,0.438651,0.395575,0.319466,0.281351,0.259208,0.284618,0.272518,0.250375,0.238880,0.261507,0.251948,0.247713,0.238880,0.245535,0.239848,0.242026,0.232346,25.644090,0.198224,0.267126,0.626685
2025-10-02,0.252432,0.239485,0.232104,0.228837,0.242752,0.236218,0.230894,0.230289,0.235734,0.229684,0.229442,0.228474,0.231862,0.228958,0.228958,0.225086,0.228474,0.230894,0.235371,0.236218,0.228474,0.235976,0.244567,0.262838,0.236702,0.264895,0.277237,0.315836,0.273607,0.324548,0.334712,0.321160,0.343666,0.313537,0.271792,0.240453,0.281109,0.267436,0.243720,0.219278,0.253158,0.248560,0.233072,0.221940,0.248197,0.233193,0.219641,0.212260,0.217342,0.210324,0.210324,0.205363,0.198466,0.201007,0.202217,0.199555,0.198829,0.203669,0.212502,0.220730,0.199313,0.212865,0.225207,0.238275,0.210203,0.224118,0.239485,0.256546,0.216858,0.230531,0.261870,0.337374,0.259934,0.288248,0.336043,0.397874,0.372585,0.354193,0.317530,0.280988,0.296960,0.263927,0.247350,0.229684,0.251464,0.236581,0.227506,0.223876,0.248560,0.241179,0.242026,0.223392,0.242268,0.228595,0.215769,0.193021,23.786256,0.193021,0.247773,0.397874
2025-10-03,0.240816,0.228716,0.218552,0.207783,0.228353,0.220488,0.212139,0.200886,0.218673,0.208388,0.202943,0.201491,0.200644,0.216495,0.217100,0.213833,0.209114,0.210445,0.217705,0.219641,0.202943,0.211171,0.222424,0.220488,0.225812,0.229442,0.250254,0.234887,0.241784,0.252795,0.247471,0.256062,0.281593,0.270582,0.257151,0.222908,0.297807,0.277600,0.242873,0.214559,0.284860,0.263322,0.241421,0.223513,0.257998,0.243841,0.221819,0.217221,0.234766,0.234403,0.224844,0.214680,0.223029,0.218794,0.218068,0.213712,0.211050,0.193989,0.184067,0.182010,0.172572,0.182615,0.207057,0.221940,0.178743,0.191327,0.222303,0.242510,0.191327,0.222787,0.247834,0.278568,0.253400,0.260660,0.274696,0.273244,0.266105,0.256909,0.246019,0.243720,0.256788,0.222666,0.200160,0.189754,0.217221,0.185035,0.175839,0.152002,0.174871,0.156600,0.157205,0.153091,0.159383,0.141233,0.141475,0.134820,21.114697,0.134820,0.219945,0.297807
2025-10-04,0.135909,0.132521,0.130101,0.129980,0.129496,0.129859,0.129133,0.127560,0.128044,0.127439,0.127439,0.127439,0.127439,0.127439,0.126834,0.126713,0.127560,0.127560,0.127560,0.127560,0.126834,0.127439,0.127439,0.127439,0.128407,0.127560,0.127560,0.127560,0.128649,0.129859,0.129980,0.130343,0.129133,0.132279,0.132279,0.132037,0.133126,0.135788,0.136998,0.133368,0.136756,0.133126,0.133005,0.132279,0.132521,0.132158,0.132400,0.132400,0.132279,0.132400,0.132400,0.132279,0.132037,0.132037,0.132037,0.131674,0.130464,0.129859,0.127560,0.121752,0.129617,0.124535,0.126713,0.126471,0.130222,0.128649,0.129859,0.129980,0.131069,0.132400,0.132400,0.133489,0.132400,0.132521,0.135062,0.135546,0.137724,0.139297,0.140870,0.139902,0.134336,0.134941,0.134820,0.134457,0.132521,0.132642,0.132400,0.132037,0.132400,0.132400,0.132521,0.132279,0.132400,0.132400,0.132279,0.129980,12.582624,0.121752,0.131069,0.140870
2025-10-05,0.132400,0.132279,0.130706,0.131069,0.131190,0.129980,0.130585,0.131190,0.127439,0.127439,0.127439,0.127439,0.127439,0.127439,0.127439,0.127439,0.126713,0.126471,0.126471,0.126471,0.127439,0.127439,0.127560,0.127560,0.127439,0.127560,0.127802,0.128649,0.129980,0.130222,0.130706,0.131432,0.132279,0.132279,0.132400,0.132279,0.132400,0.132279,0.129980,0.128286,0.130222,0.127560,0.127439,0.126471,0.129980,0.129980,0.129980,0.129980,0.127560,0.128528,0.128649,0.128044,0.128528,0.128286,0.128770,0.128407,0.128770,0.128891,0.128891,0.129375,0.129496,0.129859,0.129980,0.128770,0.130464,0.131190,0.132279,0.132400,0.128891,0.132521,0.134578,0.144016,0.138934,0.146194,0.157689,0.169426,0.160472,0.171120,0.190480,0.201007,0.217221,0.207662,0.186971,0.159625,0.226780,0.193021,0.172209,0.168821,0.195804,0.171241,0.193021,0.162650,0.199797,0.168942,0.156600,0.136756,13.582205,0.126471,0.141481,0.226780
2025-10-06,0.169668,0.162045,0.150913,0.148493,0.149703,0.145710,0.144863,0.142201,0.141596,0.143895,0.145710,0.145226,0.145831,0.145589,0.145710,0.145710,0.145589,0.154180,0.153938,0.156600,0.141838,0.144379,0.159988,0.192416,0.155027,0.225449,0.229926,0.256546,0.245051,0.262717,0.266468,0.274212,0.286917,0.287885,0.279173,0.268162,0.296960,0.280020,0.273244,0.258482,0.270945,0.254852,0.241663,0.232830,0.244567,0.237549,0.230410,0.227022,0.232346,0.230047,0.231741,0.236460,0.231257,0.238880,0.233919,0.232104,0.225086,0.233314,0.242389,0.240332,0.229926,0.233435,0.237186,0.243478,0.227264,0.239969,0.253279,0.271792,0.236702,0.261507,0.271550,0.304946,0.257877,0.270703,0.305430,0.352620,0.327573,0.337616,0.335075,0.326000,0.322733,0.291636,0.284981,0.278689,0.287280,0.280262,0.268888,0.267194,0.286796,0.267557,0.271792,0.265016,0.268283,0.256546,0.257030,0.251585,22.445939,0.141596,0.233812,0.352620
2025-10-07,0.260055,0.256546,0.248076,0.239485,0.253400,0.245656,0.244567,0.235734,0.241300,0.235976,0.238517,0.235492,0.238880,0.236702,0.237791,0.237186,0.234040,0.235492,0.243236,0.247955,0.234645,0.242389,0.249891,0.261265,0.260539,0.275543,0.279899,0.301074,0.300106,0.362542,0.424736,0.433569,0.460431,0.443491,0.436715,0.436836,0.467570,0.413846,0.326000,0.290305,0.365204,0.323338,0.290910,0.269493,0.300469,0.281351,0.261628,0.252916,0.268404,0.253158,0.249286,0.247955,0.254731,0.247834,0.246261,0.243115,0.243962,0.245414,0.246745,0.249044,0.241905,0.246987,0.258603,0.272881,0.245535,0.253279,0.271913,0.293330,0.262838,0.278810,0.309060,0.366656,0.306156,0.314021,0.388557,0.462609,0.425946,0.389888,0.367140,0.351168,0.347901,0.324669,0.290910,0.273970,0.310512,0.288490,0.268888,0.258240,0.273244,0.267799,0.260781,0.247834,0.262838,0.251464,0.245656,0.241421,27.810595,0.234040,0.289694,0.467570
2025-10-08,0.255457,0.242994,0.243115,0.240332,0.243478,0.240211,0.238033,0.235855,0.240332,0.239001,0.237670,0.236339,0.237307,0.234282,0.237670,0.236702,0.236097,0.234645,0.237791,0.243357,0.237670,0.245293,0.244325,0.256909,0.244930,0.263806,0.278084,0.295145,0.286796,0.311964,0.332534,0.336648,0.378756,0.344513,0.315352,0.296234,0.345844,0.304704,0.277237,0.260781,0.300832,0.277237,0.261023,0.252795,0.277721,0.255820,0.246140,0.235371,0.244446,0.239727,0.237186,0.236460,0.239969,0.238517,0.236581,0.234524,0.232709,0.235129,0.237307,0.246745,0.234403,0.239485,0.248439,0.263806,0.236460,0.246382,0.275422,0.301316,0.249286,0.275180,0.312448,0.378151,0.289337,0.304462,0.368834,0.424131,0.402956,0.373795,0.350805,0.344150,0.337132,0.313900,0.287522,0.275664,0.287280,0.273970,0.261749,0.256183,0.266347,0.265379,0.261023,0.250859,0.255457,0.253158,0.247955,0.241300,26.068558,0.232709,0.271547,0.424131
2025-10-09,0.262838,0.253400,0.241784,0.238154,0.242510,0.242510,0.241784,0.241421,0.246140,0.241784,0.241542,0.240332,0.241421,0.236823,0.236702,0.235855,0.232709,0.234766,0.237428,0.247471,0.233072,0.238396,0.252069,0.270824,0.251464,0.272034,0.284860,0.300469,0.281109,0.304825,0.316078,0.312085,0.336648,0.314747,0.303252,0.289095,0.333623,0.289458,0.276753,0.254973,0.286796,0.264048,0.253158,0.239364,0.261265,0.251948,0.241421,0.233677,0.253763,0.242510,0.235371,0.226054,0.235008,0.232951,0.224360,0.211897,0.226538,0.227022,0.223392,0.226901,0.223392,0.231499,0.240332,0.256304,0.228837,0.228716,0.243841,0.253763,0.225449,0.257877,0.261265,0.286554,0.264653,0.274333,0.285465,0.284013,0.284497,0.286070,0.281472,0.275543,0.277358,0.271550,0.266105,0.259692,0.261628,0.254852,0.248802,0.238638,0.267315,0.248076,0.243236,0.239243,0.253521,0.257998,0.240090,0.228474,24.581105,0.211897,0.256053,0.336648
2025-10-10,0.255699,0.242268,0.237065,0.230168,0.242389,0.234524,0.233435,0.230652,0.233072,0.229200,0.227869,0.227143,0.228474,0.227022,0.225328,0.225933,0.224965,0.226296,0.223997,0.229805,0.224239,0.230289,0.234645,0.251948,0.234161,0.246382,0.251101,0.276753,0.246745,0.267678,0.281593,0.294782,0.315836,0.292967,0.264774,0.248560,0.306398,0.265742,0.249407,0.227264,0.277358,0.244204,0.234766,0.218673,0.248923,0.231136,0.227022,0.221093,0.238759,0.227506,0.221940,0.214317,0.220972,0.220851,0.220972,0.220972,0.214922,0.227143,0.247350,0.261870,0.216374,0.227627,0.235976,0.247229,0.217826,0.234282,0.244567,0.268041,0.243357,0.261265,0.275059,0.294903,0.257151,0.270461,0.276148,0.293330,0.280262,0.280383,0.281956,0.278689,0.290789,0.276874,0.265621,0.253642,0.271671,0.264653,0.252553,0.236218,0.256546,0.254368,0.251101,0.236823,0.247108,0.245051,0.249407,0.240453,23.765081,0.214317,0.247553,0.315836
2025-10-11,0.284860,0.256304,0.239001,0.236339,0.247955,0.240695,0.238154,0.237912,0.241421,0.239606,0.241421,0.237186,0.234887,0.233193,0.229200,0.229200,0.231378,0.230047,0.234403,0.233677,0.230652,0.232346,0.234282,0.235613,0.238759,0.240090,0.242752,0.244930,0.249407,0.247471,0.250496,0.250496,0.258240,0.257635,0.255094,0.250012,0.324064,0.287522,0.256062,0.224844,0.335075,0.267799,0.227627,0.215164,0.294540,0.240695,0.220609,0.205726,0.257877,0.229200,0.229321,0.227143,0.214680,0.205847,0.204758,0.207178,0.208388,0.220004,0.230531,0.244809,0.210324,0.223271,0.238759,0.253158,0.208388,0.223997,0.277237,0.284618,0.224239,0.242631,0.275301,0.298654,0.256909,0.274091,0.284255,0.299622,0.286312,0.296113,0.285707,0.277116,0.303615,0.284981,0.263443,0.253037,0.280262,0.267315,0.264532,0.245051,0.271913,0.260539,0.255336,0.245172,0.258240,0.247350,0.245172,0.237791,23.899028,0.204758,0.248948,0.335075
